scenario,condition,mode,chunk,action,source,deadline_exceeded,fallback_latched,raw_safe,repaired_safe,intervened,scale,reason,raw_action,executed_action,q_before,q_after
narrow_gate,fresh_collision_fault,unguarded,0,13,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000001, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000001, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.3466666666666666, -0.43222222222222223, -0.2311111111111111, -1.99, 0.20222222222222222, 1.7522222222222223, 0.34555555555555556]","[0.3733333333333333, -0.40777777777777774, -0.24888888888888888, -1.97, 0.21777777777777776, 1.767777777777778, 0.31444444444444447]"
narrow_gate,fresh_collision_fault,unguarded,0,14,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.29999999999999694, 0.2333333333333336, 0.23333333333333317, -0.4666666666666672, 1.0]","[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.29999999999999694, 0.2333333333333336, 0.23333333333333317, -0.4666666666666672, 1.0]","[0.3733333333333333, -0.40777777777777774, -0.24888888888888888, -1.97, 0.21777777777777776, 1.767777777777778, 0.31444444444444447]","[0.39999999999999997, -0.3833333333333333, -0.26666666666666666, -1.9500000000000002, 0.23333333333333334, 1.7833333333333334, 0.2833333333333333]"
narrow_gate,fresh_collision_fault,unguarded,1,0,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999997, -0.3833333333333333, -0.26666666666666666, -1.9500000000000002, 0.23333333333333334, 1.7833333333333334, 0.2833333333333333]","[0.42666666666666664, -0.35888888888888887, -0.28444444444444444, -1.9300000000000002, 0.24888888888888888, 1.798888888888889, 0.25222222222222224]"
narrow_gate,fresh_collision_fault,unguarded,1,1,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.42666666666666664, -0.35888888888888887, -0.28444444444444444, -1.9300000000000002, 0.24888888888888888, 1.798888888888889, 0.25222222222222224]","[0.4533333333333333, -0.33444444444444443, -0.3022222222222222, -1.9100000000000001, 0.2644444444444444, 1.8144444444444445, 0.22111111111111115]"
narrow_gate,fresh_collision_fault,unguarded,1,2,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000001, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4533333333333333, -0.33444444444444443, -0.3022222222222222, -1.9100000000000001, 0.2644444444444444, 1.8144444444444445, 0.22111111111111115]","[0.48, -0.31, -0.32, -1.8900000000000001, 0.27999999999999997, 1.83, 0.19000000000000006]"
narrow_gate,fresh_collision_fault,unguarded,1,3,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.233333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.233333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.48, -0.31, -0.32, -1.8900000000000001, 0.27999999999999997, 1.83, 0.19000000000000006]","[0.5066666666666666, -0.2855555555555555, -0.3377777777777778, -1.87, 0.29555555555555557, 1.8455555555555556, 0.15888888888888886]"
narrow_gate,fresh_collision_fault,unguarded,1,4,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.36666666666666653, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.5066666666666666, -0.2855555555555555, -0.3377777777777778, -1.87, 0.29555555555555557, 1.8455555555555556, 0.15888888888888886]","[0.5333333333333333, -0.26111111111111107, -0.35555555555555557, -1.85, 0.3111111111111111, 1.8611111111111112, 0.12777777777777777]"
narrow_gate,fresh_collision_fault,unguarded,1,5,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.5333333333333333, -0.26111111111111107, -0.35555555555555557, -1.85, 0.3111111111111111, 1.8611111111111112, 0.12777777777777777]","[0.5599999999999999, -0.2366666666666667, -0.37333333333333335, -1.83, 0.32666666666666666, 1.8766666666666667, 0.09666666666666668]"
narrow_gate,fresh_collision_fault,unguarded,1,6,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.5599999999999999, -0.2366666666666667, -0.37333333333333335, -1.83, 0.32666666666666666, 1.8766666666666667, 0.09666666666666668]","[0.5866666666666667, -0.2122222222222222, -0.39111111111111113, -1.81, 0.3422222222222222, 1.8922222222222222, 0.06555555555555559]"
narrow_gate,fresh_collision_fault,unguarded,1,7,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.5866666666666667, -0.2122222222222222, -0.39111111111111113, -1.81, 0.3422222222222222, 1.8922222222222222, 0.06555555555555559]","[0.6133333333333333, -0.1877777777777777, -0.4088888888888889, -1.79, 0.35777777777777775, 1.9077777777777778, 0.0344444444444445]"
narrow_gate,fresh_collision_fault,unguarded,1,8,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.3666666666666657, -0.2666666666666659, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.3666666666666657, -0.2666666666666659, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.6133333333333333, -0.1877777777777777, -0.4088888888888889, -1.79, 0.35777777777777775, 1.9077777777777778, 0.0344444444444445]","[0.6399999999999999, -0.16333333333333333, -0.42666666666666664, -1.77, 0.3733333333333333, 1.9233333333333333, 0.0033333333333334103]"
narrow_gate,fresh_collision_fault,unguarded,1,9,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.233333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.233333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.6399999999999999, -0.16333333333333333, -0.42666666666666664, -1.77, 0.3733333333333333, 1.9233333333333333, 0.0033333333333334103]","[0.6666666666666666, -0.13888888888888884, -0.4444444444444444, -1.75, 0.3888888888888889, 1.9388888888888889, -0.02777777777777779]"
narrow_gate,fresh_collision_fault,unguarded,1,10,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.6666666666666666, -0.13888888888888884, -0.4444444444444444, -1.75, 0.3888888888888889, 1.9388888888888889, -0.02777777777777779]","[0.6933333333333332, -0.11444444444444446, -0.4622222222222222, -1.73, 0.40444444444444444, 1.9544444444444444, -0.05888888888888888]"
narrow_gate,fresh_collision_fault,unguarded,1,11,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.6933333333333332, -0.11444444444444446, -0.4622222222222222, -1.73, 0.40444444444444444, 1.9544444444444444, -0.05888888888888888]","[0.72, -0.08999999999999997, -0.48, -1.71, 0.42, 1.97, -0.08999999999999997]"
narrow_gate,fresh_collision_fault,unguarded,1,12,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.72, -0.08999999999999997, -0.48, -1.71, 0.42, 1.97, -0.08999999999999997]","[0.7466666666666666, -0.06555555555555548, -0.49777777777777776, -1.69, 0.43555555555555553, 1.9855555555555555, -0.12111111111111106]"
narrow_gate,fresh_collision_fault,unguarded,1,13,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.7466666666666666, -0.06555555555555548, -0.49777777777777776, -1.69, 0.43555555555555553, 1.9855555555555555, -0.12111111111111106]","[0.7733333333333333, -0.0411111111111111, -0.5155555555555555, -1.67, 0.4511111111111111, 2.0011111111111113, -0.15222222222222215]"
narrow_gate,fresh_collision_fault,unguarded,1,14,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.29999999999999694, 0.233333333333334, 0.23333333333332984, -0.466666666666668, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.29999999999999694, 0.233333333333334, 0.23333333333332984, -0.466666666666668, 1.0]","[0.7733333333333333, -0.0411111111111111, -0.5155555555555555, -1.67, 0.4511111111111111, 2.0011111111111113, -0.15222222222222215]","[0.7999999999999999, -0.016666666666666607, -0.5333333333333333, -1.6500000000000001, 0.4666666666666667, 2.0166666666666666, -0.18333333333333335]"
narrow_gate,fresh_collision_fault,unguarded,2,0,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.7999999999999999, -0.016666666666666607, -0.5333333333333333, -1.6500000000000001, 0.4666666666666667, 2.0166666666666666, -0.18333333333333335]","[0.8266666666666667, 0.007777777777777772, -0.5511111111111111, -1.6300000000000001, 0.4822222222222222, 2.0322222222222224, -0.21444444444444444]"
narrow_gate,fresh_collision_fault,unguarded,2,1,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.8266666666666667, 0.007777777777777772, -0.5511111111111111, -1.6300000000000001, 0.4822222222222222, 2.0322222222222224, -0.21444444444444444]","[0.8533333333333333, 0.03222222222222226, -0.5688888888888889, -1.61, 0.49777777777777776, 2.0477777777777777, -0.24555555555555553]"
narrow_gate,fresh_collision_fault,unguarded,2,2,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.8533333333333333, 0.03222222222222226, -0.5688888888888889, -1.61, 0.49777777777777776, 2.0477777777777777, -0.24555555555555553]","[0.8799999999999999, 0.056666666666666754, -0.5866666666666667, -1.59, 0.5133333333333333, 2.0633333333333335, -0.2766666666666666]"
narrow_gate,fresh_collision_fault,unguarded,2,3,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.8799999999999999, 0.056666666666666754, -0.5866666666666667, -1.59, 0.5133333333333333, 2.0633333333333335, -0.2766666666666666]","[0.9066666666666666, 0.08111111111111113, -0.6044444444444445, -1.57, 0.5288888888888889, 2.078888888888889, -0.3077777777777777]"
narrow_gate,fresh_collision_fault,unguarded,2,4,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.29999999999999694, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.29999999999999694, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.9066666666666666, 0.08111111111111113, -0.6044444444444445, -1.57, 0.5288888888888889, 2.078888888888889, -0.3077777777777777]","[0.9333333333333332, 0.10555555555555562, -0.6222222222222222, -1.5500000000000003, 0.5444444444444444, 2.0944444444444446, -0.3388888888888888]"
narrow_gate,fresh_collision_fault,unguarded,2,5,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.4000000000000009, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.9333333333333332, 0.10555555555555562, -0.6222222222222222, -1.5500000000000003, 0.5444444444444444, 2.0944444444444446, -0.3388888888888888]","[0.96, 0.13, -0.64, -1.5300000000000002, 0.5599999999999999, 2.11, -0.3699999999999999]"
narrow_gate,fresh_collision_fault,unguarded,2,6,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.96, 0.13, -0.64, -1.5300000000000002, 0.5599999999999999, 2.11, -0.3699999999999999]","[0.9866666666666666, 0.1544444444444445, -0.6577777777777778, -1.5100000000000002, 0.5755555555555555, 2.1255555555555556, -0.401111111111111]"
narrow_gate,fresh_collision_fault,unguarded,2,7,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333484, 0.23333333333332984, -0.46666666666666967, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333484, 0.23333333333332984, -0.46666666666666967, 1.0]","[0.9866666666666666, 0.1544444444444445, -0.6577777777777778, -1.5100000000000002, 0.5755555555555555, 2.1255555555555556, -0.401111111111111]","[1.0133333333333332, 0.17888888888888899, -0.6755555555555556, -1.4900000000000002, 0.5911111111111111, 2.141111111111111, -0.4322222222222223]"
narrow_gate,fresh_collision_fault,unguarded,2,8,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000026, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.4000000000000026, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[1.0133333333333332, 0.17888888888888899, -0.6755555555555556, -1.4900000000000002, 0.5911111111111111, 2.141111111111111, -0.4322222222222223]","[1.04, 0.20333333333333337, -0.6933333333333334, -1.4700000000000002, 0.6066666666666667, 2.1566666666666667, -0.4633333333333334]"
narrow_gate,fresh_collision_fault,unguarded,2,9,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[1.04, 0.20333333333333337, -0.6933333333333334, -1.4700000000000002, 0.6066666666666667, 2.1566666666666667, -0.4633333333333334]","[1.0666666666666667, 0.22777777777777786, -0.7111111111111111, -1.4500000000000002, 0.6222222222222222, 2.1722222222222225, -0.49444444444444446]"
narrow_gate,fresh_collision_fault,unguarded,2,10,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[1.0666666666666667, 0.22777777777777786, -0.7111111111111111, -1.4500000000000002, 0.6222222222222222, 2.1722222222222225, -0.49444444444444446]","[1.0933333333333333, 0.25222222222222235, -0.7288888888888889, -1.4300000000000002, 0.6377777777777778, 2.187777777777778, -0.5255555555555556]"
narrow_gate,fresh_collision_fault,unguarded,2,11,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666403, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666403, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.46666666666666634, 1.0]","[1.0933333333333333, 0.25222222222222235, -0.7288888888888889, -1.4300000000000002, 0.6377777777777778, 2.187777777777778, -0.5255555555555556]","[1.1199999999999999, 0.2766666666666666, -0.7466666666666667, -1.4100000000000001, 0.6533333333333333, 2.203333333333333, -0.5566666666666666]"
narrow_gate,fresh_collision_fault,unguarded,2,12,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.39999999999999925, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[1.1199999999999999, 0.2766666666666666, -0.7466666666666667, -1.4100000000000001, 0.6533333333333333, 2.203333333333333, -0.5566666666666666]","[1.1466666666666665, 0.3011111111111111, -0.7644444444444445, -1.3900000000000001, 0.6688888888888889, 2.218888888888889, -0.5877777777777777]"
narrow_gate,fresh_collision_fault,unguarded,2,13,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.4000000000000026, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[0.4000000000000026, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.2333333333333365, -0.46666666666666634, 1.0]","[1.1466666666666665, 0.3011111111111111, -0.7644444444444445, -1.3900000000000001, 0.6688888888888889, 2.218888888888889, -0.5877777777777777]","[1.1733333333333333, 0.3255555555555556, -0.7822222222222223, -1.37, 0.6844444444444444, 2.2344444444444447, -0.6188888888888888]"
narrow_gate,fresh_collision_fault,unguarded,2,14,scripted_non_learned,False,False,,,False,1.0,guard_disabled,"[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.466666666666668, 1.0]","[0.39999999999999925, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333332984, -0.466666666666668, 1.0]","[1.1733333333333333, 0.3255555555555556, -0.7822222222222223, -1.37, 0.6844444444444444, 2.2344444444444447, -0.6188888888888888]","[1.2, 0.35, -0.8, -1.35, 0.7, 2.25, -0.65]"
narrow_gate,fresh_collision_fault,guarded,0,0,scripted_non_learned,False,False,True,True,False,1.0,accepted,"[0.39999999999999997, 0.36666666666666736, -0.26666666666666666, 0.30000000000000027, 0.23333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999997, 0.36666666666666736, -0.26666666666666666, 0.30000000000000027, 0.23333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.0, -0.75, 0.0, -2.25, 0.0, 1.55, 0.75]","[0.026666666666666665, -0.7255555555555555, -0.017777777777777778, -2.23, 0.015555555555555555, 1.5655555555555556, 0.7188888888888889]"
narrow_gate,fresh_collision_fault,guarded,0,1,scripted_non_learned,False,False,True,True,False,1.0,accepted,"[0.39999999999999997, 0.3666666666666657, -0.26666666666666666, 0.30000000000000027, 0.23333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999997, 0.3666666666666657, -0.26666666666666666, 0.30000000000000027, 0.23333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.026666666666666665, -0.7255555555555555, -0.017777777777777778, -2.23, 0.015555555555555555, 1.5655555555555556, 0.7188888888888889]","[0.05333333333333333, -0.7011111111111111, -0.035555555555555556, -2.21, 0.03111111111111111, 1.5811111111111111, 0.6877777777777778]"
narrow_gate,fresh_collision_fault,guarded,0,2,scripted_non_learned,False,False,True,True,False,1.0,accepted,"[0.39999999999999986, 0.36666666666666736, -0.2666666666666666, 0.30000000000000027, 0.23333333333333328, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.39999999999999986, 0.36666666666666736, -0.2666666666666666, 0.30000000000000027, 0.23333333333333328, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.05333333333333333, -0.7011111111111111, -0.035555555555555556, -2.21, 0.03111111111111111, 1.5811111111111111, 0.6877777777777778]","[0.07999999999999999, -0.6766666666666666, -0.05333333333333333, -2.19, 0.04666666666666666, 1.5966666666666667, 0.6566666666666667]"
narrow_gate,fresh_collision_fault,guarded,0,3,scripted_non_learned,False,False,True,True,False,1.0,accepted,"[0.4000000000000001, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.4000000000000001, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.07999999999999999, -0.6766666666666666, -0.05333333333333333, -2.19, 0.04666666666666666, 1.5966666666666667, 0.6566666666666667]","[0.10666666666666666, -0.6522222222222223, -0.07111111111111111, -2.17, 0.06222222222222222, 1.6122222222222222, 0.6255555555555555]"
narrow_gate,fresh_collision_fault,guarded,0,4,scripted_non_learned,False,False,True,True,False,1.0,accepted,"[0.4000000000000001, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.4000000000000001, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.10666666666666666, -0.6522222222222223, -0.07111111111111111, -2.17, 0.06222222222222222, 1.6122222222222222, 0.6255555555555555]","[0.13333333333333333, -0.6277777777777778, -0.08888888888888889, -2.15, 0.07777777777777778, 1.6277777777777778, 0.5944444444444444]"
narrow_gate,fresh_collision_fault,guarded,0,5,scripted_non_learned,False,False,False,True,True,0.75,backtracked:collision:gate_center:link7,"[0.3999999999999997, 0.36666666666666736, -0.2666666666666665, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.29999999999999977, 0.2750000000000005, -0.19999999999999987, 0.2250000000000002, 0.17499999999999988, 0.17499999999999988, -0.34999999999999976, 1.0]","[0.13333333333333333, -0.6277777777777778, -0.08888888888888889, -2.15, 0.07777777777777778, 1.6277777777777778, 0.5944444444444444]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]"
narrow_gate,fresh_collision_fault,guarded,0,6,scripted_non_learned,False,False,False,True,True,0.0,backtracked:collision:gate_center:link6,"[0.4000000000000001, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.46666666666666634, 1.0]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 1.0]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]"
narrow_gate,fresh_collision_fault,guarded,0,7,scripted_non_learned,False,False,False,True,True,0.0,backtracked:collision:gate_center:link6,"[0.4000000000000001, 0.36666666666666736, -0.2666666666666667, 0.30000000000000027, 0.2333333333333334, 0.23333333333333317, -0.466666666666668, 1.0]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 1.0]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]"
narrow_gate,fresh_collision_fault,guarded,0,8,scripted_non_learned,False,False,False,True,True,0.0,backtracked:collision:gate_center:link6,"[0.4000000000000001, 0.3666666666666657, -0.2666666666666667, 0.30000000000000027, 0.23333333333333317, 0.23333333333333317, -0.4666666666666655, 1.0]","[0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 1.0]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]","[0.15333333333333332, -0.6094444444444445, -0.10222222222222221, -2.135, 0.08944444444444444, 1.6394444444444445, 0.5711111111111111]"
