scenario,payload_mass,execution_horizon,sequence_id,action_offset,executed_horizon,decision_status,policy_source,runtime_fallback,failure_stage,deadline_exceeded,state_mismatch_exceeded,state_mismatch_rad,policy_latency_ms,simulated_inference_wait_s,executed_interventions,planned_interventions,supervisor_latency_ms,observation_q,dispatch_q,actual_q_after
narrow_gate,0.5,1,94,94,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.396099997800775,"[0.6048092230755602, -0.16090989124289065, 0.3572432159304392, -1.8063750746312892, -0.3488001036227212, 1.7984455077389787, 0.6990661370860068]","[0.6048092230755602, -0.16090989124289065, 0.3572432159304392, -1.8063750746312892, -0.3488001036227212, 1.7984455077389787, 0.6990661370860068]","[0.6104119448615012, -0.15259852382833589, 0.34589462052075287, -1.8002965348504616, -0.3350783565786915, 1.804545433104584, 0.6816508520304903]"
narrow_gate,0.5,1,95,95,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.269000004976988,"[0.6104119448615012, -0.15259852382833589, 0.34589462052075287, -1.8002965348504616, -0.3350783565786915, 1.804545433104584, 0.6816508520304903]","[0.6104119448615012, -0.15259852382833589, 0.34589462052075287, -1.8002965348504616, -0.3350783565786915, 1.804545433104584, 0.6816508520304903]","[0.6161391073210154, -0.14456720474578177, 0.3347218504635829, -1.7940276579133962, -0.321372897836298, 1.810710274519163, 0.6642936180083617]"
narrow_gate,0.5,1,96,96,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.412000002455898,"[0.6161391073210154, -0.14456720474578177, 0.3347218504635829, -1.7940276579133962, -0.321372897836298, 1.810710274519163, 0.6642936180083617]","[0.6161391073210154, -0.14456720474578177, 0.3347218504635829, -1.7940276579133962, -0.321372897836298, 1.810710274519163, 0.6642936180083617]","[0.6219846191106823, -0.13673615292321795, 0.3236693443432151, -1.7876058891904332, -0.3076263282737204, 1.8169517598668647, 0.6468688304736298]"
narrow_gate,0.5,1,97,97,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.4314999981434084,"[0.6219846191106823, -0.13673615292321795, 0.3236693443432151, -1.7876058891904332, -0.3076263282737204, 1.8169517598668647, 0.6468688304736298]","[0.6219846191106823, -0.13673615292321795, 0.3236693443432151, -1.7876058891904332, -0.3076263282737204, 1.8169517598668647, 0.6468688304736298]","[0.6278820791566522, -0.1289823692904675, 0.3126798307858242, -1.7811229639795894, -0.2938644399404995, 1.8232304065760632, 0.6294171377741664]"
narrow_gate,0.5,1,98,98,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.4434999987715855,"[0.6278820791566522, -0.1289823692904675, 0.3126798307858242, -1.7811229639795894, -0.2938644399404995, 1.8232304065760632, 0.6294171377741664]","[0.6278820791566522, -0.1289823692904675, 0.3126798307858242, -1.7811229639795894, -0.2938644399404995, 1.8232304065760632, 0.6294171377741664]","[0.6337474789237486, -0.12117442728520633, 0.3016821498324679, -1.7747001188482316, -0.2801439743039948, 1.8294682200498902, 0.6120629403590593]"
narrow_gate,0.5,1,99,99,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.29569999728119,"[0.6337474789237486, -0.12117442728520633, 0.3016821498324679, -1.7747001188482316, -0.2801439743039948, 1.8294682200498902, 0.6120629403590593]","[0.6337474789237486, -0.12117442728520633, 0.3016821498324679, -1.7747001188482316, -0.2801439743039948, 1.8294682200498902, 0.6120629403590593]","[0.6395559528516938, -0.11321734952483013, 0.29058994017767026, -1.7683732425836276, -0.26639815054752347, 1.8356810021324736, 0.5946443918056659]"
narrow_gate,0.5,1,100,100,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.564100000308827,"[0.6395559528516938, -0.11321734952483013, 0.29058994017767026, -1.7683732425836276, -0.26639815054752347, 1.8356810021324736, 0.5946443918056659]","[0.6395559528516938, -0.11321734952483013, 0.29058994017767026, -1.7683732425836276, -0.26639815054752347, 1.8356810021324736, 0.5946443918056659]","[0.645269042231086, -0.10510258109415276, 0.27940406139013846, -1.76216257678626, -0.2526901692587549, 1.8418351189451894, 0.577286499225984]"
narrow_gate,0.5,1,101,101,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.044000001566019,"[0.645269042231086, -0.10510258109415276, 0.27940406139013846, -1.76216257678626, -0.2526901692587549, 1.8418351189451894, 0.577286499225984]","[0.645269042231086, -0.10510258109415276, 0.27940406139013846, -1.76216257678626, -0.2526901692587549, 1.8418351189451894, 0.577286499225984]","[0.6509221269225818, -0.0968648957415487, 0.2681169103767199, -1.756022865181314, -0.23896117185472926, 1.847972656680216, 0.559863616341223]"
narrow_gate,0.5,1,102,102,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.993500002659857,"[0.6509221269225818, -0.0968648957415487, 0.2681169103767199, -1.756022865181314, -0.23896117185472926, 1.847972656680216, 0.559863616341223]","[0.6509221269225818, -0.0968648957415487, 0.2681169103767199, -1.756022865181314, -0.23896117185472926, 1.847972656680216, 0.559863616341223]","[0.656540130134414, -0.08858148252556321, 0.2567826135293586, -1.7499050035996335, -0.22522950355702992, 1.8541061897305902, 0.5424155929629977]"
narrow_gate,0.5,1,103,103,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.818300000100862,"[0.656540130134414, -0.08858148252556321, 0.2567826135293586, -1.7499050035996335, -0.22522950355702992, 1.8541061897305902, 0.5424155929629977]","[0.656540130134414, -0.08858148252556321, 0.2567826135293586, -1.7499050035996335, -0.22522950355702992, 1.8541061897305902, 0.5424155929629977]","[0.6621586420297652, -0.08035121718555929, 0.24547727283700832, -1.7437713143271834, -0.21153885566663794, 1.8602213957171627, 0.5250652960456396]"
narrow_gate,0.5,1,104,104,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.502800002635922,"[0.6621586420297652, -0.08035121718555929, 0.24547727283700832, -1.7437713143271834, -0.21153885566663794, 1.8602213957171627, 0.5250652960456396]","[0.6621586420297652, -0.08035121718555929, 0.24547727283700832, -1.7437713143271834, -0.21153885566663794, 1.8602213957171627, 0.5250652960456396]","[0.6678298022016034, -0.07220437702152857, 0.23421264634798264, -1.7375724973623006, -0.19781180162605583, 1.8663722866783143, 0.5076493982984804]"
narrow_gate,0.5,1,105,105,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.002999998803716,"[0.6678298022016034, -0.07220437702152857, 0.23421264634798264, -1.7375724973623006, -0.19781180162605583, 1.8663722866783143, 0.5076493982984804]","[0.6678298022016034, -0.07220437702152857, 0.23421264634798264, -1.7375724973623006, -0.19781180162605583, 1.8663722866783143, 0.5076493982984804]","[0.6735475740393945, -0.06415730354786607, 0.22303005657817224, -1.7313141046539378, -0.18410553615931544, 1.872537531828269, 0.4902919958585279]"
narrow_gate,0.5,1,106,106,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.011999998008832,"[0.6735475740393945, -0.06415730354786607, 0.22303005657817224, -1.7313141046539378, -0.18410553615931544, 1.872537531828269, 0.4902919958585279]","[0.6735475740393945, -0.06415730354786607, 0.22303005657817224, -1.7313141046539378, -0.18410553615931544, 1.872537531828269, 0.4902919958585279]","[0.6793215102282949, -0.05617233990053109, 0.2118917720301895, -1.7250013154917605, -0.17036322270585438, 1.8787392284536837, 0.47286758191619227]"
narrow_gate,0.5,1,107,107,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.391600003757048,"[0.6793215102282949, -0.05617233990053109, 0.2118917720301895, -1.7250013154917605, -0.17036322270585438, 1.8787392284536837, 0.47286758191619227]","[0.6793215102282949, -0.05617233990053109, 0.2118917720301895, -1.7250013154917605, -0.17036322270585438, 1.8787392284536837, 0.47286758191619227]","[0.685118026913225, -0.04820813120837365, 0.2007788622800069, -1.7186667728620015, -0.15660963474886966, 1.8849589101727373, 0.4554167540798233]"
narrow_gate,0.5,1,108,108,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.570500001544133,"[0.685118026913225, -0.04820813120837365, 0.2007788622800069, -1.7186667728620015, -0.15660963474886966, 1.8849589101727373, 0.4554167540798233]","[0.685118026913225, -0.04820813120837365, 0.2007788622800069, -1.7186667728620015, -0.15660963474886966, 1.8849589101727373, 0.4554167540798233]","[0.6908954240391617, -0.04022970949623991, 0.1896706905389946, -1.7123633895670936, -0.14289781729609657, 1.8911456599288199, 0.43806358487432934]"
narrow_gate,0.5,1,109,109,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.489899998996407,"[0.6908954240391617, -0.04022970949623991, 0.1896706905389946, -1.7123633895670936, -0.14289781729609657, 1.8911456599288199, 0.43806358487432934]","[0.6908954240391617, -0.04022970949623991, 0.1896706905389946, -1.7123633895670936, -0.14289781729609657, 1.8911456599288199, 0.43806358487432934]","[0.6966548267010603, -0.032194432789454316, 0.1785164083855639, -1.706089734734947, -0.12915814458077118, 1.897331813250723, 0.4206458229010228]"
narrow_gate,0.5,1,110,110,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.129300003522076,"[0.6966548267010603, -0.032194432789454316, 0.1785164083855639, -1.706089734734947, -0.12915814458077118, 1.897331813250723, 0.4206458229010228]","[0.6966548267010603, -0.032194432789454316, 0.1785164083855639, -1.706089734734947, -0.12915814458077118, 1.897331813250723, 0.4206458229010228]","[0.7023700669853109, -0.024105569353088396, 0.16733132294236794, -1.6998602863724293, -0.11545128702105839, 1.9034896679793285, 0.40328816185104666]"
narrow_gate,0.5,1,111,111,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.1844999945606105,"[0.7023700669853109, -0.024105569353088396, 0.16733132294236794, -1.6998602863724293, -0.11545128702105839, 1.9034896679793285, 0.40328816185104666]","[0.7023700669853109, -0.024105569353088396, 0.16733132294236794, -1.6998602863724293, -0.11545128702105839, 1.9034896679793285, 0.40328816185104666]","[0.7080668698636214, -0.015967733762696515, 0.15609832988138042, -1.693650969162766, -0.10171856187019314, 1.9096529890577831, 0.38586490501848736]"
narrow_gate,0.5,1,112,112,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.902099997911137,"[0.7080668698636214, -0.015967733762696515, 0.15609832988138042, -1.693650969162766, -0.10171856187019314, 1.9096529890577831, 0.38586490501848736]","[0.7080668698636214, -0.015967733762696515, 0.15609832988138042, -1.693650969162766, -0.10171856187019314, 1.9096529890577831, 0.38586490501848736]","[0.7137496881554789, -0.007809788340955888, 0.14484553354046578, -1.687447220416921, -0.08798015036302509, 1.915821437005788, 0.3684160842235795]"
narrow_gate,0.5,1,113,113,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.3365000023623,"[0.7137496881554789, -0.007809788340955888, 0.14484553354046578, -1.687447220416921, -0.08798015036302509, 1.915821437005788, 0.3684160842235795]","[0.7137496881554789, -0.007809788340955888, 0.14484553354046578, -1.687447220416921, -0.08798015036302509, 1.915821437005788, 0.3684160842235795]","[0.7194264119917995, 0.000322966918963246, 0.13361354789891955, -1.6812484265774794, -0.07428209153968876, 1.9219657252322, 0.35106487885003707]"
narrow_gate,0.5,1,114,114,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.401099999493454,"[0.7194264119917995, 0.000322966918963246, 0.13361354789891955, -1.6812484265774794, -0.07428209153968876, 1.9219657252322, 0.35106487885003707]","[0.7194264119917995, 0.000322966918963246, 0.13361354789891955, -1.6812484265774794, -0.07428209153968876, 1.9219657252322, 0.35106487885003707]","[0.7251298694600077, 0.008429325526280732, 0.12239086940142575, -1.67502285300444, -0.060550422828048046, 1.9281306442597976, 0.33364834311432573]"
narrow_gate,0.5,1,115,115,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.083399995986838,"[0.7251298694600077, 0.008429325526280732, 0.12239086940142575, -1.67502285300444, -0.060550422828048046, 1.9281306442597976, 0.33364834311432573]","[0.7251298694600077, 0.008429325526280732, 0.12239086940142575, -1.67502285300444, -0.060550422828048046, 1.9281306442597976, 0.33364834311432573]","[0.7308469558903948, 0.01649579254593655, 0.11120798240343537, -1.6687787345444947, -0.04684355591350388, 1.934292397277051, 0.31629080313761965]"
narrow_gate,0.5,1,116,116,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.377099998644553,"[0.7308469558903948, 0.01649579254593655, 0.11120798240343537, -1.6687787345444947, -0.04684355591350388, 1.934292397277051, 0.31629080313761965]","[0.7308469558903948, 0.01649579254593655, 0.11120798240343537, -1.6687787345444947, -0.04684355591350388, 1.934292397277051, 0.31629080313761965]","[0.7365924639828135, 0.024542298336105467, 0.10003446586312134, -1.6625078546937573, -0.03310439004918177, 1.940477871524017, 0.2988667219840795]"
narrow_gate,0.5,1,117,117,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.7014000053168274,"[0.7365924639828135, 0.024542298336105467, 0.10003446586312134, -1.6625078546937573, -0.03310439004918177, 1.940477871524017, 0.2988667219840795]","[0.7365924639828135, 0.024542298336105467, 0.10003446586312134, -1.6625078546937573, -0.03310439004918177, 1.940477871524017, 0.2988667219840795]","[0.7423470495938498, 0.03258150725768992, 0.08886872339088978, -1.6562238387990815, -0.019356319011436477, 1.9466762328100695, 0.2814165450555872]"
narrow_gate,0.5,1,118,118,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.106900000304449,"[0.7423470495938498, 0.03258150725768992, 0.08886872339088978, -1.6562238387990815, -0.019356319011436477, 1.9466762328100695, 0.2814165450555872]","[0.7423470495938498, 0.03258150725768992, 0.08886872339088978, -1.6562238387990815, -0.019356319011436477, 1.9466762328100695, 0.2814165450555872]","[0.748087256506174, 0.04061674945507337, 0.07771350244836643, -1.649959003920521, -0.005649246726516136, 1.9528458657833874, 0.26406402040876936]"
narrow_gate,0.5,1,119,119,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.258800000068732,"[0.748087256506174, 0.04061674945507337, 0.07771350244836643, -1.649959003920521, -0.005649246726516136, 1.9528458657833874, 0.26406402040876936]","[0.748087256506174, 0.04061674945507337, 0.07771350244836643, -1.649959003920521, -0.005649246726516136, 1.9528458657833874, 0.26406402040876936]","[0.7538258639337043, 0.048675529216282536, 0.06653303819726512, -1.6437003609744778, 0.008087439722646266, 1.9590240593370662, 0.24664667614121671]"
narrow_gate,0.5,1,120,120,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.173199995828327,"[0.7538258639337043, 0.048675529216282536, 0.06653303819726512, -1.6437003609744778, 0.008087439722646266, 1.9590240593370662, 0.24664667614121671]","[0.7538258639337043, 0.048675529216282536, 0.06653303819726512, -1.6437003609744778, 0.008087439722646266, 1.9590240593370662, 0.24664667614121671]","[0.7595418648250312, 0.056751642137524004, 0.05534883951802542, -1.63746230379146, 0.021794276305532493, 1.9651843363495198, 0.22928906352916328]"
narrow_gate,0.5,1,121,121,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.590900004084688,"[0.7595418648250312, 0.056751642137524004, 0.05534883951802542, -1.63746230379146, 0.021794276305532493, 1.9651843363495198, 0.22928906352916328]","[0.7595418648250312, 0.056751642137524004, 0.05534883951802542, -1.63746230379146, 0.021794276305532493, 1.9651843363495198, 0.22928906352916328]","[0.765256803399945, 0.0648520088708979, 0.04413872334313821, -1.6312275904586588, 0.035529259755184915, 1.9713571498307034, 0.21186552961362848]"
narrow_gate,0.5,1,122,122,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.500799994682893,"[0.765256803399945, 0.0648520088708979, 0.04413872334313821, -1.6312275904586588, 0.035529259755184915, 1.9713571498307034, 0.21186552961362848]","[0.765256803399945, 0.0648520088708979, 0.04413872334313821, -1.6312275904586588, 0.035529259755184915, 1.9713571498307034, 0.21186552961362848]","[0.7709665204841432, 0.07296434505562774, 0.03291944330479425, -1.6249933984703766, 0.04927094654015265, 1.9775375894906957, 0.1944162552137442]"
narrow_gate,0.5,1,123,123,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.099800004449207,"[0.7709665204841432, 0.07296434505562774, 0.03291944330479425, -1.6249933984703766, 0.04927094654015265, 1.9775375894906957, 0.1944162552137442]","[0.7709665204841432, 0.07296434505562774, 0.03291944330479425, -1.6249933984703766, 0.04927094654015265, 1.9775375894906957, 0.1944162552137442]","[0.7766668267602128, 0.08106149870608224, 0.021717506888651393, -1.6187716612057232, 0.0629725399482822, 1.9836915917115259, 0.17706458206181844]"
narrow_gate,0.5,1,124,124,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.841400001372676,"[0.7766668267602128, 0.08106149870608224, 0.021717506888651393, -1.6187716612057232, 0.0629725399482822, 1.9836915917115259, 0.17706458206181844]","[0.7766668267602128, 0.08106149870608224, 0.021717506888651393, -1.6187716612057232, 0.0629725399482822, 1.9836915917115259, 0.17706458206181844]","[0.7823833735290469, 0.08915320801294585, 0.010511077659828026, -1.6125360253242162, 0.07670605016339058, 1.9898611333315523, 0.15964775885785015]"
narrow_gate,0.5,1,125,125,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.7888000048696995,"[0.7823833735290469, 0.08915320801294585, 0.010511077659828026, -1.6125360253242162, 0.07670605016339058, 1.9898611333315523, 0.15964775885785015]","[0.7823833735290469, 0.08915320801294585, 0.010511077659828026, -1.6125360253242162, 0.07670605016339058, 1.9898611333315523, 0.15964775885785015]","[0.7880998199775024, 0.09722637971760656, -0.0006722589993135241, -1.6062966675905939, 0.09041291425672555, 1.9960214914495984, 0.1422901907759864]"
narrow_gate,0.5,1,126,126,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.841999998665415,"[0.7880998199775024, 0.09722637971760656, -0.0006722589993135241, -1.6062966675905939, 0.09041291425672555, 1.9960214914495984, 0.1422901907759864]","[0.7880998199775024, 0.09722637971760656, -0.0006722589993135241, -1.6062966675905939, 0.09041291425672555, 1.9960214914495984, 0.1422901907759864]","[0.7938336816695393, 0.1052954901773321, -0.01186032457368827, -1.6000406417058608, 0.10415041012884128, 2.002201167556916, 0.12486630156054024]"
narrow_gate,0.5,1,127,127,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.1957999971346,"[0.7938336816695393, 0.1052954901773321, -0.01186032457368827, -1.6000406417058608, 0.10415041012884128, 2.002201167556916, 0.12486630156054024]","[0.7938336816695393, 0.1052954901773321, -0.01186032457368827, -1.6000406417058608, 0.10415041012884128, 2.002201167556916, 0.12486630156054024]","[0.7995715155618981, 0.11336281323509628, -0.023047356719911708, -1.5937753271078843, 0.1178957752819667, 2.0083918084529637, 0.1074164537079051]"
narrow_gate,0.5,1,128,128,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.063699998776428,"[0.7995715155618981, 0.11336281323509628, -0.023047356719911708, -1.5937753271078843, 0.1178957752819667, 2.0083918084529637, 0.1074164537079051]","[0.7995715155618981, 0.11336281323509628, -0.023047356719911708, -1.5937753271078843, 0.1178957752819667, 2.0083918084529637, 0.1074164537079051]","[0.8052965751709797, 0.12141975976948144, -0.03422037625724519, -1.5875257334951618, 0.13160095579449552, 2.0145551489903064, 0.09006421812806394]"
narrow_gate,0.5,1,129,129,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.037700004526414,"[0.8052965751709797, 0.12141975976948144, -0.03422037625724519, -1.5875257334951618, 0.13160095579449552, 2.0145551489903064, 0.09006421812806394]","[0.8052965751709797, 0.12141975976948144, -0.03422037625724519, -1.5875257334951618, 0.13160095579449552, 2.0145551489903064, 0.09006421812806394]","[0.8110272032174312, 0.1294887253602889, -0.04541113610236254, -1.5812735368003954, 0.14533648337215094, 2.0207303953108684, 0.07264704436512519]"
narrow_gate,0.5,1,130,130,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.174799997301307,"[0.8110272032174312, 0.1294887253602889, -0.04541113610236254, -1.5812735368003954, 0.14533648337215094, 2.0207303953108684, 0.07264704436512519]","[0.8110272032174312, 0.1294887253602889, -0.04541113610236254, -1.5812735368003954, 0.14533648337215094, 2.0207303953108684, 0.07264704436512519]","[0.8167434115892606, 0.137561000214851, -0.05659457503243143, -1.5750332093710324, 0.1590434164832189, 2.0268912919562667, 0.055289433694666414]"
narrow_gate,0.5,1,131,131,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.960000002232846,"[0.8167434115892606, 0.137561000214851, -0.05659457503243143, -1.5750332093710324, 0.1590434164832189, 2.0268912919562667, 0.055289433694666414]","[0.8167434115892606, 0.137561000214851, -0.05659457503243143, -1.5750332093710324, 0.1590434164832189, 2.0268912919562667, 0.055289433694666414]","[0.8224655510232793, 0.14564792110500419, -0.0677961012938182, -1.568789222186832, 0.17277934510764917, 2.033067240878414, 0.03786576196572492]"
narrow_gate,0.5,1,132,132,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.365299996105023,"[0.8224655510232793, 0.14564792110500419, -0.0677961012938182, -1.568789222186832, 0.17277934510764917, 2.033067240878414, 0.03786576196572492]","[0.8224655510232793, 0.14564792110500419, -0.0677961012938182, -1.568789222186832, 0.17277934510764917, 2.033067240878414, 0.03786576196572492]","[0.8281860102671526, 0.1537428744818171, -0.07900300892150136, -1.5625432192575275, 0.1865221788316828, 2.0392516785110653, 0.020416288079156842]"
narrow_gate,0.5,1,133,133,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.734499998856336,"[0.8281860102671526, 0.1537428744818171, -0.07900300892150136, -1.5625432192575275, 0.1865221788316828, 2.0392516785110653, 0.020416288079156842]","[0.8281860102671526, 0.1537428744818171, -0.07900300892150136, -1.5625432192575275, 0.1865221788316828, 2.0392516785110653, 0.020416288079156842]","[0.8338952119950788, 0.16182527349823664, -0.0901929241225845, -1.55631211501508, 0.20022526368937849, 2.0454090301467898, 0.003064407575674215]"
narrow_gate,0.5,1,134,134,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.164300000818912,"[0.8338952119950788, 0.16182527349823664, -0.0901929241225845, -1.55631211501508, 0.20022526368937849, 2.0454090301467898, 0.003064407575674215]","[0.8338952119950788, 0.16182527349823664, -0.0901929241225845, -1.55631211501508, 0.20022526368937849, 2.0454090301467898, 0.003064407575674215]","[0.8396171307716175, 0.1699102634030737, -0.10139356207612789, -1.5500712977350308, 0.21395951902860735, 2.0515804913481266, -0.01435254402464073]"
narrow_gate,0.5,1,135,135,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.3736999945831485,"[0.8396171307716175, 0.1699102634030737, -0.10139356207612789, -1.5500712977350308, 0.21395951902860735, 2.0515804913481266, -0.01435254402464073]","[0.8396171307716175, 0.1699102634030737, -0.10139356207612789, -1.5500712977350308, 0.21395951902860735, 2.0515804913481266, -0.01435254402464073]","[0.845333235224825, 0.17798463785423482, -0.11257670334886065, -1.5438328242600434, 0.22766634738503924, 2.0577405659308274, -0.031710123472535705]"
narrow_gate,0.5,1,136,136,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.339700001466554,"[0.845333235224825, 0.17798463785423482, -0.11257670334886065, -1.5438328242600434, 0.22766634738503924, 2.0577405659308274, -0.031710123472535705]","[0.845333235224825, 0.17798463785423482, -0.11257670334886065, -1.5438328242600434, 0.22766634738503924, 2.0577405659308274, -0.031710123472535705]","[0.8510626461578273, 0.18606190563375166, -0.12377045014303083, -1.5375819059955023, 0.24140311758266325, 2.0639182895636576, -0.04913393060783259]"
narrow_gate,0.5,1,137,137,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,8.432499998889398,"[0.8510626461578273, 0.18606190563375166, -0.12377045014303083, -1.5375819059955023, 0.24140311758266325, 2.0639182895636576, -0.04913393060783259]","[0.8510626461578273, 0.18606190563375166, -0.12377045014303083, -1.5375819059955023, 0.24140311758266325, 2.0639182895636576, -0.04913393060783259]","[0.856794171799926, 0.19414025308447092, -0.13496588300778317, -1.5313239099341647, 0.2551471942696256, 2.0701059955014034, -0.0665836310780427]"
narrow_gate,0.5,1,138,138,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.3485999999102205,"[0.856794171799926, 0.19414025308447092, -0.13496588300778317, -1.5313239099341647, 0.2551471942696256, 2.0701059955014034, -0.0665836310780427]","[0.856794171799926, 0.19414025308447092, -0.13496588300778317, -1.5313239099341647, 0.2551471942696256, 2.0701059955014034, -0.0665836310780427]","[0.862513024717815, 0.20220602572601024, -0.1461448969099001, -1.5250809964041638, 0.268851660412283, 2.0762667268875385, -0.08393574429305334]"
narrow_gate,0.5,1,139,139,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.212899999809451,"[0.862513024717815, 0.20220602572601024, -0.1461448969099001, -1.5250809964041638, 0.268851660412283, 2.0762667268875385, -0.08393574429305334]","[0.862513024717815, 0.20220602572601024, -0.1461448969099001, -1.5250809964041638, 0.268851660412283, 2.0762667268875385, -0.08393574429305334]","[0.8682406920423889, 0.21028025982288504, -0.1573399661216323, -1.518831915062123, 0.28258676877842925, 2.082440738594723, -0.10135285193867434]"
narrow_gate,0.5,1,140,140,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.9011000048485585,"[0.8682406920423889, 0.21028025982288504, -0.1573399661216323, -1.518831915062123, 0.28258676877842925, 2.082440738594723, -0.10135285193867434]","[0.8682406920423889, 0.21028025982288504, -0.1573399661216323, -1.518831915062123, 0.28258676877842925, 2.082440738594723, -0.10135285193867434]","[0.8739567674006511, 0.21835189238130423, -0.16852297785697543, -1.512591388366402, 0.2962936891614992, 2.0886015777580385, -0.11871046121751808]"
narrow_gate,0.5,1,141,141,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.363500000385102,"[0.8739567674006511, 0.21835189238130423, -0.16852297785697543, -1.512591388366402, 0.2962936891614992, 2.0886015777580385, -0.11871046121751808]","[0.8739567674006511, 0.21835189238130423, -0.16852297785697543, -1.512591388366402, 0.2962936891614992, 2.0886015777580385, -0.11871046121751808]","[0.8796815805197534, 0.22643436241443463, -0.17972181823597252, -1.5063439909522494, 0.3100299226534922, 2.094778455397438, -0.13613419075009128]"
narrow_gate,0.5,1,142,142,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.849999994505197,"[0.8796815805197534, 0.22643436241443463, -0.17972181823597252, -1.5063439909522494, 0.3100299226534922, 2.094778455397438, -0.13613419075009128]","[0.8796815805197534, 0.22643436241443463, -0.17972181823597252, -1.5063439909522494, 0.3100299226534922, 2.094778455397438, -0.13613419075009128]","[0.8854062529574845, 0.23452272898088916, -0.19092482160831892, -1.5000932363482895, 0.323772988363239, 2.100964125206371, -0.15358374130263672]"
