case_id,selection_index,source_row_index,task_suite,task_id,method,pair_id,episode_id,episode_index,query_index,scenario,response_action_sha256,horizon,inference_latency_ms,policy_inference_latency_ms,server_inference_latency_ms,input_max_abs,input_clipped_steps,velocity_limited_steps,adapter_max_residual_norm,adapter_min_singular_value,adapter_latency_ms,raw_path_safe,deadline_exceeded,fallback_latched,fallback_reason,unsafe_raw_steps,intervention_steps,hold_steps,slew_limited_steps,acceleration_override_steps,max_raw_acceleration_rad_s2,max_guarded_acceleration_rad_s2,guard_latency_ms,safe_after_guard,guarded_path_safe,raw_hand_displacement_m,guarded_hand_displacement_m
row_04559__narrow_gate,54,4559,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,11,narrow_gate,1dac18ba3af024985fe7e6d5157422e6bef081f023db50804df5562a5c3197b2,10,78.86147100361995,55.914493001182564,77.9583680050564,1.001961350440979,4,6,0.510563547490006,0.18091195902242146,2.1081000013509765,True,False,False,,0,0,0,0,0,6.561146837928735,6.561146837928735,7.9193999990820885,True,True,0.11361910193589599,0.11361910193589599
row_04563__free_space,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,free_space,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,10,79.46581400028663,55.81272400013404,78.73289399867645,1.0074224472045898,10,10,0.7681570932101105,0.17509615032674167,2.071900002192706,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,9.778199993888848,True,True,0.18429272811888694,0.17985497551499682
row_04563__single_block,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,single_block,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,10,79.46581400028663,55.81272400013404,78.73289399867645,1.0074224472045898,10,10,0.7681570932101105,0.17509615032674167,3.1168999994406477,False,False,False,,8,8,5,2,0,21.749999999999996,15.0,16.528699998161756,True,True,0.18429272811888694,0.06545659160957228
row_04563__narrow_gate,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,narrow_gate,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,10,79.46581400028663,55.81272400013404,78.73289399867645,1.0074224472045898,10,10,0.7681570932101105,0.17509615032674167,4.598899991833605,False,False,False,,8,8,5,2,0,21.749999999999996,15.0,14.23679999425076,True,True,0.18429272811888694,0.06545659160957228
row_04724__free_space,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,free_space,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,10,93.63928099628538,55.644328000198584,77.8946190039278,1.0012805461883545,5,9,0.3955697934635437,0.2029022498756299,2.91950000973884,True,False,False,,1,1,0,1,0,21.563524857978578,15.0,17.62369999778457,True,True,0.1683849336445337,0.16102576789340237
row_04724__single_block,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,single_block,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,10,93.63928099628538,55.644328000198584,77.8946190039278,1.0012805461883545,5,9,0.3955697934635437,0.2029022498756299,2.5825000047916546,True,False,False,,1,1,0,1,0,21.563524857978578,15.0,7.7305000013438985,True,True,0.1683849336445337,0.16102576789340237
row_04724__narrow_gate,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,narrow_gate,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,10,93.63928099628538,55.644328000198584,77.8946190039278,1.0012805461883545,5,9,0.3955697934635437,0.2029022498756299,5.138599997735582,True,False,False,,1,1,0,1,0,21.563524857978578,15.0,9.887100008199923,True,True,0.1683849336445337,0.16102576789340237
row_04400__free_space,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,free_space,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,10,100.961948002805,56.116022999049164,79.43014099873835,1.002911925315857,9,10,0.6030893765740277,0.21743772198345124,5.820799997309223,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,19.80149999144487,True,True,0.13422229533146668,0.13566638310221998
row_04400__single_block,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,single_block,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,10,100.961948002805,56.116022999049164,79.43014099873835,1.002911925315857,9,10,0.6030893765740277,0.21743772198345124,5.7554999948479235,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,10.55409999389667,True,True,0.13422229533146668,0.13566638310221998
row_04400__narrow_gate,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,narrow_gate,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,10,100.961948002805,56.116022999049164,79.43014099873835,1.002911925315857,9,10,0.6030893765740277,0.21743772198345124,2.4892999936128035,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,7.546099994215183,True,True,0.13422229533146668,0.13566638310221998
row_04703__free_space,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,free_space,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,10,79.4634770063567,55.93381899961969,78.69527499860851,1.0027133226394653,6,10,0.4880832428296482,0.21743772198345124,2.2471999982371926,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,6.374900010996498,True,True,0.16257076311271268,0.15938140036659232
row_04703__single_block,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,single_block,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,10,79.4634770063567,55.93381899961969,78.69527499860851,1.0027133226394653,6,10,0.4880832428296482,0.21743772198345124,2.7017999964300543,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,8.222899996326305,True,True,0.16257076311271268,0.15938140036659232
row_04703__narrow_gate,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,narrow_gate,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,10,79.4634770063567,55.93381899961969,78.69527499860851,1.0027133226394653,6,10,0.4880832428296482,0.21743772198345124,2.9045999981462955,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,16.509599998244084,True,True,0.16257076311271268,0.15938140036659232
row_04801__free_space,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,free_space,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,10,81.24759600468678,55.87589200149523,80.16027600388043,1.0037529468536377,8,1,0.11524394547715623,0.20622584623827128,2.869099989766255,True,False,False,,0,0,0,0,0,6.959481981508959,6.959481981508959,6.430800000089221,True,True,0.06298581511225965,0.06298581511225965
row_04801__single_block,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,single_block,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,10,81.24759600468678,55.87589200149523,80.16027600388043,1.0037529468536377,8,1,0.11524394547715623,0.20622584623827128,2.7646999951684847,True,False,False,,0,0,0,0,0,6.959481981508959,6.959481981508959,6.633400000282563,True,True,0.06298581511225965,0.06298581511225965
row_04801__narrow_gate,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,narrow_gate,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,10,81.24759600468678,55.87589200149523,80.16027600388043,1.0037529468536377,8,1,0.11524394547715623,0.20622584623827128,2.6526000001467764,True,False,False,,0,0,0,0,0,6.959481981508959,6.959481981508959,6.328200004645623,True,True,0.06298581511225965,0.06298581511225965
row_04461__free_space,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,free_space,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,10,108.94032200303627,72.12152899592184,108.12491799879353,1.005616545677185,9,9,0.7664029713814471,0.1713109040465116,2.089200002956204,True,False,False,,1,1,0,1,0,19.37069473940701,15.0,5.927499994868413,True,True,0.13134794107779127,0.12865948271285868
row_04461__single_block,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,single_block,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,10,108.94032200303627,72.12152899592184,108.12491799879353,1.005616545677185,9,9,0.7664029713814471,0.1713109040465116,3.210199996829033,False,False,False,,6,6,5,1,1,21.749999999999996,21.749999999999996,5.494899989571422,False,True,0.13134794107779127,0.06546372108736777
row_04461__narrow_gate,60,4461,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__rtc_guided_overlap,2,40,narrow_gate,cd5352e3fe1d4685438747af84fdbc4b6007ef31d2e19507ba5cbce1ad533ba2,10,108.94032200303627,72.12152899592184,108.12491799879353,1.005616545677185,9,9,0.7664029713814471,0.1713109040465116,2.1238999906927347,False,False,False,,5,5,2,2,0,21.749999999999996,15.0,5.658299996866845,True,True,0.13134794107779127,0.08970280297559549
row_04828__free_space,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,free_space,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,10,107.73285500181373,72.04010499845026,106.85287299565971,1.0023226737976074,5,4,0.038439008312408575,0.20904722045618843,4.2837000073632225,True,False,False,,1,1,0,1,0,16.408624208214935,15.0,12.230499996803701,True,True,0.18229215940667448,0.18261188463480074
row_04828__single_block,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,single_block,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,10,107.73285500181373,72.04010499845026,106.85287299565971,1.0023226737976074,5,4,0.038439008312408575,0.20904722045618843,3.194200005964376,True,False,False,,1,1,0,1,0,16.408624208214935,15.0,6.288799995672889,True,True,0.18229215940667448,0.18261188463480074
row_04828__narrow_gate,61,4828,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,21,narrow_gate,c4a4949fdd8d02e88fdc2a6221a2511e6d1ca1724217231f8488731d0d05a77a,10,107.73285500181373,72.04010499845026,106.85287299565971,1.0023226737976074,5,4,0.038439008312408575,0.20904722045618843,2.107299995259382,True,False,False,,1,1,0,1,0,16.408624208214935,15.0,14.959299995098263,True,True,0.18229215940667448,0.18261188463480074
row_04845__free_space,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,free_space,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,10,109.19952800031751,71.87991699902341,108.35641500307247,1.0034046173095703,4,5,0.20888004100283558,0.21743772198345124,2.0443000103114173,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,4.973999995854683,True,True,0.09700340728615736,0.09078330189921666
row_04845__single_block,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,single_block,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,10,109.19952800031751,71.87991699902341,108.35641500307247,1.0034046173095703,4,5,0.20888004100283558,0.21743772198345124,2.2452999983215705,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,5.341899988707155,True,True,0.09700340728615736,0.09078330189921666
row_04845__narrow_gate,62,4845,libero_10,6,rtc_guided_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__rtc_guided_overlap,5,38,narrow_gate,6ac07350d39f5e0cfc9f8c4cf0ddd9d48f0c28949b4a40b30792821cd718a026,10,109.19952800031751,71.87991699902341,108.35641500307247,1.0034046173095703,4,5,0.20888004100283558,0.21743772198345124,2.813300001434982,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,7.0936999982222915,True,True,0.09700340728615736,0.09078330189921666
row_05084__free_space,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,free_space,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,10,108.15708999871276,56.06405199796427,77.49005899677286,1.006731629371643,10,10,0.6567052568700321,0.21412228204872252,4.355299999588169,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,18.27499999490101,True,True,0.16304470898694515,0.16252511616406598
row_05084__single_block,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,single_block,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,10,108.15708999871276,56.06405199796427,77.49005899677286,1.006731629371643,10,10,0.6567052568700321,0.21412228204872252,5.394799998612143,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,7.218500002636574,True,True,0.16304470898694515,0.16252511616406598
row_05084__narrow_gate,63,5084,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_02,libero_10__task_07__episode_02__overlap_unconditioned,2,45,narrow_gate,04fe9168fb0c4c097b242e1ffcb4e67617e87c85f45ad128ece32505b67fe98a,10,108.15708999871276,56.06405199796427,77.49005899677286,1.006731629371643,10,10,0.6567052568700321,0.21412228204872252,2.1514999971259385,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,15.754799998831004,True,True,0.16304470898694515,0.16252511616406598
row_05459__free_space,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,free_space,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,10,77.89819600293413,54.589423998550046,77.02063499891665,1.0011317729949951,6,10,1.0026328703498248,0.21743772198345124,2.6806999958353117,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,14.316500004497357,True,True,0.17521692902288277,0.17369606596014756
row_05459__single_block,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,single_block,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,10,77.89819600293413,54.589423998550046,77.02063499891665,1.0011317729949951,6,10,1.0026328703498248,0.21743772198345124,2.0115000079385936,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,8.273399987956509,True,True,0.17521692902288277,0.17369606596014756
row_05459__narrow_gate,64,5459,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_04,libero_10__task_07__episode_04__overlap_unconditioned,4,43,narrow_gate,d9c9b89cb5fc46c35792845166334f8b946dbabb4b34e7b8bd4981dba5bc6f20,10,77.89819600293413,54.589423998550046,77.02063499891665,1.0011317729949951,6,10,1.0026328703498248,0.21743772198345124,2.3835000029066578,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,7.270600006449968,True,True,0.17521692902288277,0.17369606596014756
row_05654__free_space,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,free_space,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,10,78.40953200502554,55.9562510024989,77.41689599788515,1.0046653747558594,8,10,0.559576155028822,0.16817050732347769,3.048799990210682,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,10.231299995211884,True,True,0.26458883831038565,0.25654215931066393
row_05654__single_block,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,single_block,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,10,78.40953200502554,55.9562510024989,77.41689599788515,1.0046653747558594,8,10,0.559576155028822,0.16817050732347769,5.106199998408556,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,12.776300005498342,True,True,0.26458883831038565,0.25654215931066393
row_05654__narrow_gate,65,5654,libero_10,7,overlap_unconditioned,libero_10__task_07__episode_06,libero_10__task_07__episode_06__overlap_unconditioned,6,22,narrow_gate,3bac9f19fb30daaee3e926a382add4231fb5d29b42ffeb53957dc6d86adf8bc0,10,78.40953200502554,55.9562510024989,77.41689599788515,1.0046653747558594,8,10,0.559576155028822,0.16817050732347769,2.470099992933683,False,False,False,,4,4,2,1,0,21.749999999999996,15.0,5.989400000544265,True,True,0.26458883831038565,0.2057401930492628
row_05219__free_space,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,free_space,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,10,81.09735700418241,56.39512700145133,80.040397006087,1.008142352104187,4,3,1.5726313842000585,0.20937297240120165,3.2146000012289733,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,5.717399995774031,True,True,0.1864755752604672,0.1816578741612689
row_05219__single_block,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,single_block,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,10,81.09735700418241,56.39512700145133,80.040397006087,1.008142352104187,4,3,1.5726313842000585,0.20937297240120165,4.794199994648807,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,19.854800004395656,True,True,0.1864755752604672,0.1816578741612689
row_05219__narrow_gate,66,5219,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,31,narrow_gate,1bc7f4641e2fa0cc1912c943fe7d77b69405aedd001ca933b6bd495401382ebc,10,81.09735700418241,56.39512700145133,80.040397006087,1.008142352104187,4,3,1.5726313842000585,0.20937297240120165,4.998599993996322,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,15.812899990123697,True,True,0.1864755752604672,0.1816578741612689
row_05223__free_space,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,free_space,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,10,79.85586999711813,55.61516600573668,79.0687929984415,1.0062320232391357,9,10,0.3364855012482808,0.20438007871683453,3.4551999997347593,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,8.418800003710203,True,True,0.15489244796139812,0.14902477613256243
row_05223__single_block,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,single_block,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,10,79.85586999711813,55.61516600573668,79.0687929984415,1.0062320232391357,9,10,0.3364855012482808,0.20438007871683453,4.543000002740882,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,10.966899993945844,True,True,0.15489244796139812,0.14902477613256243
row_05223__narrow_gate,67,5223,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,35,narrow_gate,a4937e7695f636b797de27213e29c6547faa0279a3a3738b716a3ab73c3292de,10,79.85586999711813,55.61516600573668,79.0687929984415,1.0062320232391357,9,10,0.3364855012482808,0.20438007871683453,4.116999989491887,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,14.016600005561486,True,True,0.15489244796139812,0.14902477613256243
row_05230__free_space,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,free_space,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,10,80.71286699851044,55.91903300228296,79.85336300043855,1.0047171115875244,6,10,1.1503547377531556,0.17098125696748553,2.9156999953556806,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,8.358700011740439,True,True,0.13484716981505965,0.13050187771797145
row_05230__single_block,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,single_block,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,10,80.71286699851044,55.91903300228296,79.85336300043855,1.0047171115875244,6,10,1.1503547377531556,0.17098125696748553,2.6811999996425584,False,False,False,,6,6,4,2,0,21.749999999999996,15.0,14.1418999992311,True,True,0.13484716981505965,0.06949046104026801
row_05230__narrow_gate,68,5230,libero_10,7,projected_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__projected_overlap,3,42,narrow_gate,49bd9628861c50291cc546cae865b50d76ae3c4ed727957195a224a10f596150,10,80.71286699851044,55.91903300228296,79.85336300043855,1.0047171115875244,6,10,1.1503547377531556,0.17098125696748553,6.2252000061562285,False,False,False,,4,4,2,2,0,21.749999999999996,15.0,8.4731999959331,True,True,0.13484716981505965,0.09590999373558197
row_05276__free_space,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,free_space,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,10,108.14622299949406,72.11468899913598,107.45707999740262,1.0021835565567017,1,6,0.9364978172452018,0.19520067214255404,3.0104999896138906,True,False,False,,0,0,0,0,0,14.487428252445515,14.487428252445515,8.04499999503605,True,True,0.08138623339706755,0.08138623339706755
row_05276__single_block,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,single_block,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,10,108.14622299949406,72.11468899913598,107.45707999740262,1.0021835565567017,1,6,0.9364978172452018,0.19520067214255404,4.647499998100102,True,False,False,,0,0,0,0,0,14.487428252445515,14.487428252445515,12.424099986674264,True,True,0.08138623339706755,0.08138623339706755
row_05276__narrow_gate,69,5276,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_03,libero_10__task_07__episode_03__rtc_guided_overlap,3,38,narrow_gate,be3bb25984bf5d7e334f89d9753a93e5f77358e0816f7b1c128cbb7bc74b169e,10,108.14622299949406,72.11468899913598,107.45707999740262,1.0021835565567017,1,6,0.9364978172452018,0.19520067214255404,3.078599998843856,True,False,False,,0,0,0,0,0,14.487428252445515,14.487428252445515,16.56060000823345,True,True,0.08138623339706755,0.08138623339706755
row_05365__free_space,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,free_space,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,10,108.83663300046464,71.80384999810485,106.82127900508931,1.0016493797302246,3,0,0.013321817878567831,0.21743772198345124,6.939699989743531,True,False,False,,1,1,0,1,0,19.92314138673642,15.0,5.548800007090904,True,True,0.03330630372510783,0.02842847568610349
row_05365__single_block,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,single_block,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,10,108.83663300046464,71.80384999810485,106.82127900508931,1.0016493797302246,3,0,0.013321817878567831,0.21743772198345124,3.6848000017926097,True,False,False,,1,1,0,1,0,19.92314138673642,15.0,15.21840000350494,True,True,0.03330630372510783,0.02842847568610349
row_05365__narrow_gate,70,5365,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,13,narrow_gate,b1e96a516ffcf5d6d758c477ef9bc606d4f184e1bc1cd9f6f07637341b31cc78,10,108.83663300046464,71.80384999810485,106.82127900508931,1.0016493797302246,3,0,0.013321817878567831,0.21743772198345124,4.479499999433756,True,False,False,,1,1,0,1,0,19.92314138673642,15.0,10.327800002414733,True,True,0.03330630372510783,0.02842847568610349
row_05370__free_space,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,free_space,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,10,107.63488500379026,71.74269799725153,106.9300130038755,1.001523733139038,2,10,0.7562173420020799,0.17099534470932104,4.806500000995584,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,20.426600007340312,True,True,0.16424798638804616,0.15816785608713535
row_05370__single_block,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,single_block,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,10,107.63488500379026,71.74269799725153,106.9300130038755,1.001523733139038,2,10,0.7562173420020799,0.17099534470932104,5.58860000455752,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,12.710899987723678,True,True,0.16424798638804616,0.15816785608713535
row_05370__narrow_gate,71,5370,libero_10,7,rtc_guided_overlap,libero_10__task_07__episode_04,libero_10__task_07__episode_04__rtc_guided_overlap,4,18,narrow_gate,d8b7efcc31973387ddedb04119865c16e5c1cad9d75b8f7275e82bd5943ba910,10,107.63488500379026,71.74269799725153,106.9300130038755,1.001523733139038,2,10,0.7562173420020799,0.17099534470932104,9.408199999597855,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,13.808399991830811,True,True,0.16424798638804616,0.15816785608713535
row_06252__free_space,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,free_space,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,10,85.86967699375236,56.179562998295296,78.76529700297397,1.0016463994979858,1,10,1.6127192394999563,0.19485572860210662,6.2898999894969165,True,False,False,,1,1,0,1,0,22.38128489671207,15.0,14.246899998397566,True,True,0.1208179338423821,0.11574875608838528
row_06252__single_block,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,single_block,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,10,85.86967699375236,56.179562998295296,78.76529700297397,1.0016463994979858,1,10,1.6127192394999563,0.19485572860210662,4.526799995801412,False,False,False,,3,3,1,1,0,22.38128489671207,15.0,9.419599999091588,True,True,0.1208179338423821,0.10579161598042817
row_06252__narrow_gate,72,6252,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,5,narrow_gate,0a55d52cc40fb944f8e43e3bfedcb99896706a3ad464ae5f83585f8f397236d2,10,85.86967699375236,56.179562998295296,78.76529700297397,1.0016463994979858,1,10,1.6127192394999563,0.19485572860210662,6.4602999918861315,False,False,False,,6,6,3,2,0,26.099999999999998,15.0,7.341500007896684,True,True,0.1208179338423821,0.07553286641608163
