schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,mode,latency_source,replan_steps,latency_steps,query_index,observation_step,response_step,observation_captured_monotonic_ns,policy_call_started_monotonic_ns,policy_call_finished_monotonic_ns,response_ready_monotonic_ns,clock_trace_complete,observation_age_ms,inference_latency_ms,response_delivery_elapsed_ms,policy_inference_latency_ms,server_inference_latency_ms,response_jitter_requested_ms,jitter_key_sha256,completed_controller_steps,simulated_catchup_steps,action_chunk_steps,measured_stale_steps,action_offset_steps,selected_stop_step,available_suffix_steps,deadline_exceeded,horizon_overrun,age_refresh_index,fallback_hold_steps,alignment_disposition,alignment_reason,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,20,173,174,19524287319672,19524289919814,19524372136160,19524372184805,True,84.86513300158549,82.21634599976824,0.048645000788383186,58.35477299842751,80.74819299872615,0.0,59c72594810809d42192d60d576a0392843c1c677073d109a4648be0e8828137,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.015976678999935028,0.006342268990409717,3.9831209208260245e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,21,179,182,19524529755343,19524532323519,19524615279341,19524695444992,True,165.68964900216088,82.9558219993487,80.16565100115258,58.6166899993259,81.5461510028399,80.0,43abf1c96cbffc2ec564a3a67705cb9d0303c00dcacfa18780d76699dc7e5575,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03148459874465148,0.012434181704209171,0.014003338187812471,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,22,187,188,19524898548484,19524901173768,19524983791623,19524983883041,True,85.3345569994417,82.61785499780672,0.09141800182987936,58.43566299881786,81.16695200078539,0.0,bb0eb6f507e825585a1137d774843790a468de743f2cb692e6492bd16c755196,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005923146704354892,0.007796743082310825,0.00044431650209988266,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,23,193,197,19525139470065,19525142181528,19525224889011,19525385142156,True,245.6720909976866,82.70748299764819,160.25314500075183,58.57296300018788,81.42457299982198,160.0,1225c19b78b691f7b4a266c142b6147356358ce628c317f9aa65c064071ff2bb,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.018420988989117017,0.0297839470266048,0.0001655578410303532,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,24,202,204,19525627163897,19525629831665,19525713652943,19525753792365,True,126.62846800230909,83.82127799995942,40.139422002539504,58.37055799929658,82.36250199843198,40.0,df8af3cb7b5298cd1d04e679af508c971e47fc24ad49a4c4ae4b614b68b5b32d,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.004866997544201891,0.013888219044740703,6.004001463684461e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,25,209,213,19525934034084,19525936618628,19526018684980,19526178926521,True,244.89243700008956,82.06635200258461,160.2415409979585,58.32718099918566,80.88487000350142,160.0,801718ec02db572f754dc6297a7957e9d5748acc98841d7588f02d5e9a3afe08,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01557685447021546,0.032943317713307024,8.21299788484886e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,26,218,219,19526410827679,19526413422353,19526496657045,19526496701084,True,85.873405001621,83.23469199967803,0.04403899947647005,58.20247999872663,82.15318899965496,0.0,b7ddb4165cbc1fb0c1197a78cb468b60bfe8997da881d856df27910202b10df2,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005059233340217986,0.004934126038375255,1.4760405876945715e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_014/h_05/l_000,235,libero_spatial,9,14,async_unguarded,measured_wall,5,0,27,224,225,19526652326495,19526654902942,19526737400775,19526737441625,True,85.11512999757542,82.49783300198033,0.04084999818587676,58.35858799764537,81.33496000300511,0.0,1f4c23f2ba677cf86d436425730557604da84a8bc3ff7df9302d11afdf4e7d78,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.008314066607910679,0.014223379555299369,1.1339695543059747e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,0,10,11,19529499259490,19529502123463,19529587971458,19529588072049,True,88.81255899905227,85.847995000222,0.10059099804493599,58.70956300350372,83.86772499943618,0.0,bea147331dac271cf2f1063a47943e02450815295526e9b27078fff324a5c284,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,3.066828791695491e-05,0.00020873346834582182,0.00012255665687879724,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,1,16,19,19529738863566,19529741599076,19529827293515,19529907538582,True,168.67501600063406,85.69443900341867,80.24506699803169,59.192221000557765,83.75024799897801,80.0,0ea11b2b7752cce250070845b6b91f1fa1ebff15510ded7a2050e4a46bfd4e67,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.027871349083560655,0.016473328957875132,0.00011732673468498045,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,2,24,26,19530107690428,19530110427397,19530195253091,19530235395769,True,127.70534099763609,84.82569399711792,40.14267800084781,58.76759300008416,83.27790399926016,40.0,270bbb3498bc6c694a712d2c56fc1673b40cd78d9b4ebecd6f5fd74913e153d4,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.024570822158206326,0.029957630788798324,5.997515394420144e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,3,31,34,19530408949583,19530411680736,19530494274561,19530574444151,True,165.4945679983939,82.59382499818457,80.16959000087809,58.300145999965025,81.26319100119872,80.0,5d56ebfb963470f239c07e18923de3876cd792a976df45acd7a2bc2f8be2ec32,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03521854169256988,0.0385751173412362,6.350435919085656e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,4,39,43,19530772188778,19530774797190,19530858426715,19531018718878,True,246.53010000110953,83.62952500101528,160.29216300012195,58.5196719985106,82.235968002351,160.0,a578705d2fe6bdbb6d59b25bf490e97189b9fc0a8d73c733938f607fa220d7bc,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0486789461028829,0.04219206510201328,5.6480733193475796e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,5,48,49,19531244127648,19531246670634,19531331793173,19531331856023,True,87.72837500146125,85.12253900335054,0.06284999835770577,58.798506997845834,83.52375500180642,0.0,d029c8c24004fb48e838a4e8e7a293c0234e6c6b311d7ccd62cfc68352d1ec02,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009550248998293006,0.007578606618561393,1.5117433387480672e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,6,54,56,19531480543748,19531483199205,19531565910377,19531606055238,True,125.5114900013723,82.71117200274603,40.144860999134835,58.304492999013746,81.46543700058828,40.0,e6d389423af72b81bbde5083f0a473ab4cb142d4a1184a175a9f100b3b409296,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.019476307459201696,0.03255042763027633,2.7617684406441856e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,7,61,65,19531800477748,19531803094606,19531885067765,19532045314227,True,244.83647900342476,81.97315900179092,160.2464620009414,58.20359999779612,80.81068799947388,160.0,23b5b86e1b1bd70756ad6430ec2ae6f135f273956716c948d724d8f49ddfb3a0,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02655754491350335,0.029338926554116403,0.0008669356710777343,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,8,70,72,19532311215879,19532313867582,19532398221463,19532438376386,True,127.16050699964399,84.35388100042474,40.154922997317044,58.66124600288458,82.8149310000299,40.0,5e843865d399262945afc09e5e3158c806c43f42c0d4a2db3f0bc49184c466a3,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009806915819854522,0.03663006020256504,0.00025918806642630243,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,9,77,80,19532619413231,19532621995503,19532706924558,19532787096275,True,167.68304399738554,84.9290549995203,80.17171699975734,58.925549001287436,83.32682499894872,80.0,2636eaac7f07560e2f328c2653ba9e990126892cbc1f319bc89da74d94021e5e,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.014644932972127912,0.023058627672706205,0.014079092980100686,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,10,85,86,19532985022566,19532987551940,19533070413924,19533070458525,True,85.43595899755019,82.86198399946443,0.04460099808056839,58.53436100005638,81.59678000083659,0.0,2cea9aa79539f8b415947f23fb106c256f0e19681e18cb0c8841ef996c4b988d,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005380575220289978,0.004172941663076418,0.000443672445023456,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,11,91,93,19533222201887,19533224755284,19533307385130,19533347519929,True,125.31804199898033,82.6298459978716,40.134799000952626,58.648766000260366,81.4544900022156,40.0,d763f01bc596cf994b4d0b7454513a5b74c9afffcf0c388864cf3bc660e45fa7,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.019656147686230575,0.017789531398187515,8.85217942255956e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,12,98,100,19533521063889,19533523588601,19533608453017,19533648589590,True,127.5257010020141,84.86441599961836,40.136572999472264,58.85550500170211,83.37775800100644,40.0,afaf1da2f1fb3179b8cc521743c7133d3c6a1998e6b454cfd10c3fd08521f235,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.019865450884252314,0.007806287468324089,0.008487173546172972,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,13,105,106,19533819906488,19533822485109,19533906568713,19533906608681,True,86.70219300256576,84.08360399698722,0.039968002965906635,58.53205599851208,82.78054499896825,0.0,bf5f00221e6450806f5bd75d41bf95025541abc471ab651babed60f84b77db8f,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.008754832596495411,0.004228075043548921,0.001413162741145002,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,14,111,115,19534055186951,19534057737611,19534140197844,19534300439353,True,245.25240199727705,82.46023299943772,160.24150899829692,58.337439000752056,81.30634700137307,160.0,62aaa4d85ec6bdd300dcd01f238c3219e9d0079dfeefc3a1b15ee7c650949227,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0197740777592652,0.034477830994167916,0.0001882808797974561,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,15,120,124,19534565567786,19534568136000,19534653044592,19534813285432,True,247.71764599790913,84.90859199810075,160.24083999946015,58.60816499989596,83.5559529987222,160.0,d033c155a7d818c716be72df742bef4206cf619b84bc141afb549e7edf43c187,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.007348502602369698,0.04819773300927747,0.018523296716945928,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,16,129,132,19535089927609,19535092471235,19535176631532,19535256800415,True,166.8728060030844,84.16029699947103,80.16888300335268,58.523561998299556,82.83162799853017,80.0,889ccdae9356271677ec7a0d068ce6c2085b99fdff51ba7c76ca251f8590902b,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01517452029115689,0.005619384254627948,0.0018518401087208817,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,17,137,138,19535470404554,19535473039347,19535556149582,19535556197392,True,85.792838002817,83.1102349984576,0.047810000978643075,58.48192099801963,81.7475280018698,0.0,1ab7d94a795c9620b1683139b22cd3a21b42ca6d2629bf67607ffa7a37565780,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012065929269085101,0.00665775917257259,1.0080605410790928e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,18,143,147,19535715090916,19535717796815,19535800988659,19535961226612,True,246.13569599750917,83.19184400170343,160.23795299770427,58.68156499855104,81.95847699971637,160.0,18641c2f2fd36b677ae156d4bc96d2c50dd84a9eaa052952634e2f753768c8b4,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.050491573687852835,0.07102429989712893,2.488446666082649e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,19,152,154,19536199219453,19536201810256,19536284140679,19536324259111,True,125.03965799987782,82.33042299980298,40.11843199987197,58.455393998883665,80.99489600135712,40.0,4544bae45682e40dbf1ede8247e675f290682fbff36e274f2c6e7ae43c8fc5a4,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022842305807033166,0.013827969875693503,1.2566606590289596e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,20,159,160,19536511225263,19536513743820,19536596340293,19536596383625,True,85.15836200240301,82.59647299928474,0.043332001951057464,58.61316899972735,81.48594400336151,0.0,fb4422a912d706c82eb5eaad31d60cef9f5f8110b3c859ab20eb13ce12a0b45d,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.011224533012786015,0.007551153047686289,3.105875856681227e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,21,165,168,19536756042059,19536758619342,19536840402720,19536920564368,True,164.52230899813003,81.78337800200097,80.16164799846592,58.154296999418875,80.6034630004433,80.0,fd06d5bca0dca38a30cfeccad7831865c67cfa81ad732347f775d551af363bc7,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.039710387123638,0.026841923086697823,4.930075674444787e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,22,173,174,19537132121547,19537134677146,19537217237635,19537217280156,True,85.15860899933614,82.56048899784219,0.04252100188750774,58.36631100100931,81.49960800074041,0.0,3b91111b39e202f4081c2e16b60f5e8ad779c37753ab47d4586f857fe2ee6f89,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.015171732735024687,0.010040445116297377,1.0293096603924273e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,23,179,183,19537375326739,19537377904399,19537460123195,19537620351627,True,245.02488800135325,82.21879600023385,160.22843199971248,58.49879499874078,81.10996499817702,160.0,ef48d2b335ca8767447ea44877922c86f0c64698674b6516075ad9d12dbf4784,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.06506113028408084,0.02888831552364484,4.492138639287154e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,24,188,189,19537860564399,19537863129865,19537944990459,19537945035192,True,84.47079299730831,81.86059400031809,0.044732998503604904,58.36546399950748,80.78293300059158,0.0,93ac138466d0bbacb2d6fbb98c549f5b9a313576fffa56035082737ce2cad535,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.013380095811499947,0.010034416306271925,9.307684682826993e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_015/h_05/l_000,236,libero_spatial,9,15,async_unguarded,measured_wall,5,0,25,194,196,19538102420856,19538104971417,19538186930129,19538227065857,True,124.64500100031728,81.95871199859539,40.13572800249676,58.149382999545196,80.92662999843014,40.0,ccf78068ac1e75157688a6f3a70e4a939ec2a05cfc65fcdf95e04c2890408a8f,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01990308945521097,0.028251339587601346,1.099888704183009e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,0,10,11,19541079820188,19541082620740,19541168904908,19541168963899,True,89.14371100036078,86.28416800274863,0.05899099778616801,58.73148800310446,84.71586200175807,0.0,bea147331dac271cf2f1063a47943e02450815295526e9b27078fff324a5c284,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,3.066828791695491e-05,0.00020873346834582182,0.00012255665687879724,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,1,16,19,19541317043680,19541319720981,19541402783526,19541482963993,True,165.92031300024246,83.06254499984789,80.18046700090053,58.78180199943017,81.87522400112357,80.0,0ea11b2b7752cce250070845b6b91f1fa1ebff15510ded7a2050e4a46bfd4e67,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.034180879219581475,0.017557197167035587,0.00011464855776384397,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,2,24,26,19541678708693,19541681417180,19541763568159,19541803705546,True,124.99685299917473,82.15097900028923,40.13738700086833,58.2303219998721,80.93661400198471,40.0,270bbb3498bc6c694a712d2c56fc1673b40cd78d9b4ebecd6f5fd74913e153d4,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.023998258056581526,0.037758236348496316,5.6702064039348965e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,3,31,34,19541976783533,19541979527973,19542062225641,19542142387522,True,165.60398900037399,82.69766800003708,80.16188100009458,58.489178998570424,81.56896500076982,80.0,5d56ebfb963470f239c07e18923de3876cd792a976df45acd7a2bc2f8be2ec32,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.03703069670851524,0.03278504527373849,5.859348281696958e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,4,39,43,19542341874500,19542344554630,19542431012945,19542591259273,True,249.3847729965637,86.45831499961787,160.24632799963,58.80211600015173,85.33090600030846,160.0,a578705d2fe6bdbb6d59b25bf490e97189b9fc0a8d73c733938f607fa220d7bc,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.03756687457072337,0.03299566527914801,7.155317100851488e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,5,48,49,19542815827959,19542818430711,19542900980112,19542901023742,True,85.19578300183639,82.54940100232488,0.04362999970908277,58.36848699982511,81.39521999692079,0.0,d029c8c24004fb48e838a4e8e7a293c0234e6c6b311d7ccd62cfc68352d1ec02,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.009994738144599745,0.00958818664984136,0.0010763170306100425,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,6,54,56,19543071460093,19543074191869,19543156740812,19543196876028,True,125.41593499918235,82.54894299898297,40.13521600063541,58.54913799703354,81.45449699804885,40.0,e6d389423af72b81bbde5083f0a473ab4cb142d4a1184a175a9f100b3b409296,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.0023282821027359084,0.050105999379071266,0.00033113827382110633,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,7,61,65,19543389571103,19543392092469,19543474366858,19543634608608,True,245.0375049993454,82.27438900212292,160.24174999984098,58.32652900062385,81.23365600113175,160.0,23b5b86e1b1bd70756ad6430ec2ae6f135f273956716c948d724d8f49ddfb3a0,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.017526018409583247,0.041806124682215326,8.008437588659378e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,8,70,72,19543865035466,19543867769649,19543949762886,19543989898287,True,124.86282100144308,81.9932369995513,40.13540099913371,58.544783998513594,80.90946599986637,40.0,5e843865d399262945afc09e5e3158c806c43f42c0d4a2db3f0bc49184c466a3,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.006764803162960208,0.023677433265842925,0.009657060575780987,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_015/h_05/l_000,237,libero_spatial,9,15,latency_aligned,measured_wall,5,0,9,77,80,19544176429289,19544179029150,19544261298193,19544341460169,True,165.03087999808486,82.26904299954185,80.16197599863517,58.42806200234918,81.18850599930738,80.0,2636eaac7f07560e2f328c2653ba9e990126892cbc1f319bc89da74d94021e5e,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.030234876264503264,0.03447904396519496,0.0008508151490582922,,,
